,carat,clarity,color,culet,cut,date,dateSet,depth,detailsPageUrl,detailsUrl,fluorescence,hasVisualization,lxwRatio,polish,price,pricePerCarat,shape,shipsInDays,shipsInDaysSet,skus,symmetry,table
0,0.70,VS2,D,None,Ideal,Jul 10,Jul 11,62.7,./diamond-details/LD08360250,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08360250,Faint,False,1.01,Excellent,2800,"$4,000",RD,Call,Call,[u'LD08360250'],Excellent,57.0
1,0.71,VS1,G,None,Very Good,Jul 12,Jul 13,64.3,./diamond-details/LD08492036,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08492036,None,True,1.01,Very Good,2800,"$3,944",RD,Call,Call,[u'LD08492036'],Excellent,55.0
2,0.70,VVS2,F,None,Very Good,Jul 10,Jul 11,64.4,./diamond-details/LD08858296,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08858296,None,False,1.01,Excellent,2800,"$4,000",RD,Call,Call,[u'LD08858296'],Excellent,57.0
3,0.80,VVS2,I,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD08923175,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08923175,None,False,1.01,Excellent,2800,"$3,500",RD,Call,Call,[u'LD08923175'],Excellent,61.0
4,0.70,VS1,H,None,Ideal,Jul 12,Jul 13,63.4,./diamond-details/LD08927917,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08927917,None,False,1.00,Excellent,2800,"$4,000",RD,Call,Call,[u'LD08927917'],Excellent,57.0
5,0.72,VS1,G,None,Very Good,Jul 12,Jul 13,64.9,./diamond-details/LD08961264,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08961264,None,False,1.01,Excellent,2800,"$3,889",RD,Call,Call,[u'LD08961264'],Very Good,59.0
6,0.71,VS1,H,None,Ideal,Jul 7,Jul 10,62.6,./diamond-details/LD07248221,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07248221,None,False,1.01,Excellent,2801,"$3,945",RD,Call,Call,[u'LD07248221'],Excellent,58.0
7,0.90,SI2,J,None,Very Good,Jul 12,Jul 13,64.1,./diamond-details/LD07338880,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07338880,None,False,1.00,Excellent,2801,"$3,112",RD,Call,Call,[u'LD07338880'],Good,55.0
8,0.82,SI1,H,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD08083506,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08083506,None,True,1.01,Excellent,2801,"$3,416",RD,Call,Call,[u'LD08083506'],Excellent,58.0
9,0.60,VVS1,F,None,Ideal,Jul 10,Jul 11,63.0,./diamond-details/LD08858515,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08858515,None,False,1.01,Excellent,2801,"$4,668",RD,Call,Call,[u'LD08858515'],Excellent,55.0
10,0.70,VS2,G,None,Ideal,Jul 12,Jul 13,62.9,./diamond-details/LD08871832,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08871832,None,False,1.01,Excellent,2801,"$4,001",RD,Call,Call,[u'LD08871832'],Very Good,56.0
11,0.71,VVS1,H,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD08886579,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08886579,None,True,1.01,Excellent,2801,"$3,945",RD,Call,Call,[u'LD08886579'],Excellent,57.0
12,0.75,SI1,G,None,Ideal,Jul 6,Jul 7,61.9,./diamond-details/LD08949457,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08949457,Faint,False,1.01,Excellent,2801,"$3,735",RD,Call,Call,[u'LD08949457'],Excellent,58.0
13,0.70,VS2,G,None,Ideal,Jul 12,Jul 13,63.1,./diamond-details/LD08959252,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08959252,None,False,1.01,Excellent,2801,"$4,001",RD,Call,Call,[u'LD08959252'],Excellent,56.0
14,0.73,VS1,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD05844970,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD05844970,Strong,False,1.00,Excellent,2802,"$3,838",RD,Call,Call,[u'LD05844970'],Excellent,59.0
15,0.63,VS2,D,None,Signature Ideal,Jul 5,Jul 5,61.9,./diamond-details/LD07070733,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07070733,None,True,1.00,Excellent,2802,"$4,448",RD,Call,Call,[u'LD07070733'],Excellent,57.0
16,0.70,VS2,F,None,Very Good,Jul 12,Jul 13,64.2,./diamond-details/LD07431990,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07431990,None,False,1.00,Excellent,2802,"$4,003",RD,Call,Call,[u'LD07431990'],Very Good,56.0
17,0.90,SI2,H,None,Very Good,Jul 12,Jul 13,64.7,./diamond-details/LD08033225,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08033225,None,True,1.01,Excellent,2802,"$3,113",RD,Call,Call,[u'LD08033225'],Very Good,58.0
18,0.63,VVS2,D,None,Ideal,Jul 10,Jul 11,62.6,./diamond-details/LD08428437,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08428437,None,False,1.01,Excellent,2802,"$4,448",RD,Call,Call,[u'LD08428437'],Excellent,57.0
19,0.63,VVS2,D,None,Ideal,Jul 10,Jul 11,62.6,./diamond-details/LD08529984,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08529984,None,False,1.01,Excellent,2802,"$4,448",RD,Call,Call,[u'LD08529984'],Excellent,57.0
20,0.70,VS2,F,None,Ideal,Jul 13,Jul 14,59.4,./diamond-details/LD08783763,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08783763,None,True,1.01,Excellent,2802,"$4,003",RD,Call,Call,[u'LD08783763'],Very Good,60.0
21,0.80,VVS2,I,None,Ideal,Jul 5,Jul 6,63.1,./diamond-details/LD08867648,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08867648,Strong,True,1.01,Excellent,2802,"$3,502",RD,Call,Call,[u'LD08867648'],Excellent,56.0
22,0.70,VS1,E,None,Ideal,Jul 18,Jul 19,61.8,./diamond-details/LD08905076,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08905076,Medium,True,1.01,Excellent,2802,"$4,003",RD,Call,Call,[u'LD08905076'],Excellent,58.0
23,0.90,SI2,J,None,Ideal,Jul 13,Jul 14,62.6,./diamond-details/LD08951458,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08951458,None,False,1.00,Excellent,2802,"$3,113",RD,Call,Call,[u'LD08951458'],Excellent,56.0
24,0.70,VS2,E,None,Very Good,Jul 12,Jul 13,63.2,./diamond-details/LD08960060,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960060,None,False,1.01,Excellent,2802,"$4,003",RD,Call,Call,[u'LD08960060'],Excellent,57.0
25,0.70,VS2,E,None,Very Good,Jul 12,Jul 13,64.4,./diamond-details/LD08960062,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960062,None,False,1.01,Very Good,2802,"$4,003",RD,Call,Call,[u'LD08960062'],Excellent,57.0
26,0.70,SI1,E,None,Ideal,Jul 12,Jul 13,62.1,./diamond-details/LD08962608,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08962608,None,False,1.01,Excellent,2802,"$4,003",RD,Call,Call,[u'LD08962608'],Excellent,56.0
27,0.90,SI2,J,None,Ideal,Jul 13,Jul 14,62.6,./diamond-details/LD08967902,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08967902,None,True,1.00,Excellent,2802,"$3,113",RD,Call,Call,[u'LD08967902'],Excellent,56.0
28,0.60,VVS1,F,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD08975798,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08975798,None,False,1.01,Excellent,2802,"$4,670",RD,Call,Call,[u'LD08975798'],Excellent,61.0
29,0.71,IF,H,None,Ideal,Jul 12,Jul 13,61.6,./diamond-details/LD07951159,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07951159,None,True,1.01,Very Good,2803,"$3,948",RD,Call,Call,[u'LD07951159'],Excellent,59.0
30,0.60,VVS1,D,None,Very Good,Jul 12,Jul 13,63.9,./diamond-details/LD07951301,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07951301,None,True,1.01,Excellent,2803,"$4,672",RD,Call,Call,[u'LD07951301'],Very Good,56.0
31,0.60,VVS1,D,None,Very Good,Jul 12,Jul 13,64.9,./diamond-details/LD07951303,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07951303,None,True,1.01,Excellent,2803,"$4,672",RD,Call,Call,[u'LD07951303'],Very Good,56.0
32,0.60,VVS1,D,None,Very Good,Jul 12,Jul 13,63.2,./diamond-details/LD07951484,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07951484,None,True,1.02,Very Good,2803,"$4,672",RD,Call,Call,[u'LD07951484'],Very Good,58.0
33,0.60,VVS1,D,None,Very Good,Jul 12,Jul 13,63.6,./diamond-details/LD08000200,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08000200,None,True,1.01,Excellent,2803,"$4,672",RD,Call,Call,[u'LD08000200'],Excellent,60.0
34,0.60,VVS1,D,None,Very Good,Jul 12,Jul 13,63.2,./diamond-details/LD08085288,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08085288,None,True,1.01,Very Good,2803,"$4,672",RD,Call,Call,[u'LD08085288'],Very Good,59.0
35,0.70,VS2,F,None,Very Good,Jul 6,Jul 7,62.5,./diamond-details/LD08135775,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08135775,None,False,1.01,Excellent,2803,"$4,004",RD,Call,Call,[u'LD08135775'],Excellent,60.0
36,0.60,VVS1,D,None,Very Good,Jul 12,Jul 13,64.6,./diamond-details/LD08470977,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08470977,None,True,1.01,Excellent,2803,"$4,672",RD,Call,Call,[u'LD08470977'],Very Good,56.0
37,0.80,VS2,I,None,Ideal,Jul 18,Jul 19,61.8,./diamond-details/LD08658364,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08658364,Faint,True,1.01,Excellent,2803,"$3,504",RD,Call,Call,[u'LD08658364'],Excellent,57.0
38,0.60,VVS1,F,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08942069,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08942069,None,False,1.01,Excellent,2803,"$4,672",RD,Call,Call,[u'LD08942069'],Excellent,56.0
39,0.58,IF,E,None,Signature Ideal,Jul 5,Jul 5,61.8,./diamond-details/LD03201886,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD03201886,None,True,1.00,Excellent,2804,"$4,834",RD,Call,Call,[u'LD03201886'],Excellent,57.0
40,0.70,SI1,D,None,Ideal,Jul 10,Jul 11,62.9,./diamond-details/LD07169221,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07169221,None,False,1.01,Excellent,2804,"$4,006",RD,Call,Call,[u'LD07169221'],Very Good,56.0
41,0.75,IF,H,None,Ideal,Jul 12,Jul 13,61.3,./diamond-details/LD07308423,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07308423,Strong,False,1.00,Excellent,2804,"$3,739",RD,Call,Call,[u'LD07308423'],Excellent,61.0
42,0.65,IF,F,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD07523697,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07523697,None,False,1.01,Excellent,2804,"$4,314",RD,Call,Call,[u'LD07523697'],Excellent,58.0
43,0.71,IF,H,None,Ideal,Jul 12,Jul 13,61.5,./diamond-details/LD08001223,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08001223,Faint,True,1.01,Excellent,2804,"$3,949",RD,Call,Call,[u'LD08001223'],Excellent,58.0
44,0.70,VVS1,G,None,Ideal,Jul 5,Jul 6,60.2,./diamond-details/LD08066467,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08066467,Strong,True,1.01,Excellent,2804,"$4,006",RD,Call,Call,[u'LD08066467'],Excellent,59.0
45,0.70,VVS2,G,None,Ideal,Jul 13,Jul 14,62.8,./diamond-details/LD08118661,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08118661,None,False,1.01,Very Good,2804,"$4,006",RD,Call,Call,[u'LD08118661'],Excellent,55.0
46,0.70,VVS2,G,None,Ideal,Jul 13,Jul 14,63.2,./diamond-details/LD08118664,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08118664,None,False,1.01,Excellent,2804,"$4,006",RD,Call,Call,[u'LD08118664'],Very Good,56.0
47,0.60,VVS1,E,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08459820,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08459820,None,False,1.01,Excellent,2804,"$4,673",RD,Call,Call,[u'LD08459820'],Excellent,58.0
48,0.90,SI2,G,None,Good,Jul 10,Jul 11,65.1,./diamond-details/LD08466089,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08466089,Faint,False,1.01,Very Good,2804,"$3,116",RD,Call,Call,[u'LD08466089'],Very Good,57.0
49,0.60,VVS1,E,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD08501392,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08501392,None,False,1.01,Excellent,2804,"$4,673",RD,Call,Call,[u'LD08501392'],Excellent,60.0
50,0.74,VVS2,H,None,Ideal,Jul 12,Jul 13,62.5,./diamond-details/LD08544001,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08544001,None,True,1.01,Excellent,2804,"$3,789",RD,Call,Call,[u'LD08544001'],Excellent,56.0
51,0.71,SI1,D,None,Ideal,Jul 12,Jul 13,62.3,./diamond-details/LD08787855,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08787855,None,False,1.01,Excellent,2804,"$3,949",RD,Call,Call,[u'LD08787855'],Excellent,55.0
52,0.80,VVS1,I,None,Very Good,Jul 10,Jul 11,62.7,./diamond-details/LD08817897,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08817897,Medium,False,1.00,Very Good,2804,"$3,505",RD,Call,Call,[u'LD08817897'],Excellent,57.0
53,0.71,VS1,D,None,Ideal,Jul 12,Jul 13,62.0,./diamond-details/LD06486792,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD06486792,Medium Blue,False,1.01,Very Good,2805,"$3,951",RD,Call,Call,[u'LD06486792'],Very Good,59.0
54,0.71,VS1,F,None,Very Good,Jul 12,Jul 13,64.0,./diamond-details/LD07254176,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07254176,Faint,False,1.00,Excellent,2805,"$3,951",RD,Call,Call,[u'LD07254176'],Very Good,58.0
55,0.80,SI1,G,None,Ideal,Jul 18,Jul 19,62.3,./diamond-details/LD07367195,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07367195,None,True,1.00,Excellent,2805,"$3,506",RD,Call,Call,[u'LD07367195'],Excellent,56.0
56,0.80,VS1,I,None,Ideal,Jul 18,Jul 19,62.4,./diamond-details/LD07446615,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07446615,None,True,1.01,Excellent,2805,"$3,506",RD,Call,Call,[u'LD07446615'],Excellent,58.0
57,0.70,VS1,E,None,Very Good,Jul 13,Jul 14,63.9,./diamond-details/LD08531979,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08531979,None,False,1.01,Excellent,2805,"$4,007",RD,Call,Call,[u'LD08531979'],Excellent,58.0
58,0.70,VVS2,H,None,Ideal,Jul 12,Jul 13,63.0,./diamond-details/LD08787890,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08787890,None,False,1.01,Excellent,2805,"$4,007",RD,Call,Call,[u'LD08787890'],Excellent,54.0
59,0.64,VS1,D,None,Ideal,Jul 12,Jul 13,62.6,./diamond-details/LD08852395,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08852395,None,False,1.01,Excellent,2805,"$4,383",RD,Call,Call,[u'LD08852395'],Excellent,58.0
60,0.71,VS1,G,None,Very Good,Jul 12,Jul 13,64.5,./diamond-details/LD08960811,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08960811,None,False,1.00,Excellent,2805,"$3,951",RD,Call,Call,[u'LD08960811'],Excellent,57.0
61,0.60,VVS2,D,None,Ideal,Jul 12,Jul 13,62.4,./diamond-details/LD07399760,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07399760,None,False,1.01,Excellent,2806,"$4,677",RD,Call,Call,[u'LD07399760'],Excellent,56.0
62,0.90,SI2,I,Very Small,Very Good,Jul 7,Jul 10,62.2,./diamond-details/LD07899366,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07899366,Medium Blue,False,1.01,Very Good,2806,"$3,118",RD,Call,Call,[u'LD07899366'],Very Good,57.0
63,0.70,VVS2,F,None,Very Good,Jul 12,Jul 13,63.5,./diamond-details/LD08537175,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08537175,Medium,False,1.00,Excellent,2806,"$4,009",RD,Call,Call,[u'LD08537175'],Excellent,58.0
64,0.60,IF,E,None,Ideal,Jul 10,Jul 11,62.7,./diamond-details/LD08858151,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08858151,Strong,False,1.01,Excellent,2806,"$4,677",RD,Call,Call,[u'LD08858151'],Very Good,56.0
65,0.81,SI2,F,None,Ideal,Jul 12,Jul 13,61.4,./diamond-details/LD08972868,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08972868,None,False,1.00,Excellent,2806,"$3,464",RD,Call,Call,[u'LD08972868'],Excellent,60.0
66,0.70,VVS2,E,None,Very Good,Jul 12,Jul 13,64.5,./diamond-details/LD07951624,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD07951624,None,True,1.01,Very Good,2807,"$4,010",RD,Call,Call,[u'LD07951624'],Good,55.0
67,0.51,IF,D,None,Very Good,Jul 12,Jul 13,64.2,./diamond-details/LD08337647,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08337647,None,True,1.01,Excellent,2807,"$5,504",RD,Call,Call,[u'LD08337647'],Excellent,57.0
68,0.70,VS2,D,None,Very Good,Jul 12,Jul 13,64.4,./diamond-details/LD08538023,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08538023,None,True,1.01,Excellent,2807,"$4,010",RD,Call,Call,[u'LD08538023'],Very Good,55.0
69,0.70,VVS2,G,None,Ideal,Jul 12,Jul 13,60.3,./diamond-details/LD08624303,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08624303,None,False,1.01,Excellent,2807,"$4,010",RD,Call,Call,[u'LD08624303'],Excellent,59.0
70,0.72,VVS2,H,None,Ideal,Jul 13,Jul 14,62.7,./diamond-details/LD08624777,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08624777,None,False,1.01,Excellent,2807,"$3,899",RD,Call,Call,[u'LD08624777'],Excellent,57.0
71,0.70,VVS1,G,None,Very Good,Jul 12,Jul 13,63.8,./diamond-details/LD08673717,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08673717,None,False,1.01,Excellent,2807,"$4,010",RD,Call,Call,[u'LD08673717'],Very Good,56.0
72,0.70,VVS1,G,None,Very Good,Jul 12,Jul 13,64.5,./diamond-details/LD08678812,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08678812,None,False,1.01,Excellent,2807,"$4,010",RD,Call,Call,[u'LD08678812'],Excellent,57.0
73,0.70,VVS2,G,None,Ideal,Jul 12,Jul 13,62.7,./diamond-details/LD08680885,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08680885,None,False,1.01,Excellent,2807,"$4,010",RD,Call,Call,[u'LD08680885'],Excellent,58.0
74,0.90,VS2,J,None,Very Good,Jul 12,Jul 13,64.6,./diamond-details/LD08852219,/api/public/loose-diamond/diamond-details/panel?country=USA&currency=USD&language=en-us&productSet=BN&sku=LD08852219,None,False,1.01,Very Good,2807,"$3,119",RD,Call,Call,[u'LD08852219'],Very Good,56.0
